,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,QUARTER
0,Shot Chart Detail,0029700006,93,209,Dell Curry,1610612766,Charlotte Hornets,1,2,37,Missed Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,19,8,192,1,0,10-31-1997,CHH,NYK,Q1
1,Shot Chart Detail,0029700006,145,209,Dell Curry,1610612766,Charlotte Hornets,2,10,22,Made Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),8-16 ft.,11,5,113,1,1,10-31-1997,CHH,NYK,Q2
2,Shot Chart Detail,0029700006,147,209,Dell Curry,1610612766,Charlotte Hornets,2,9,56,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-237,-12,1,0,10-31-1997,CHH,NYK,Q2
3,Shot Chart Detail,0029700006,269,209,Dell Curry,1610612766,Charlotte Hornets,3,9,35,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,10-31-1997,CHH,NYK,Q3
4,Shot Chart Detail,0029700006,272,209,Dell Curry,1610612766,Charlotte Hornets,3,9,14,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,24,-239,25,1,0,10-31-1997,CHH,NYK,Q3
5,Shot Chart Detail,0029700006,286,209,Dell Curry,1610612766,Charlotte Hornets,3,7,20,Made Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-239,-18,1,1,10-31-1997,CHH,NYK,Q3
6,Shot Chart Detail,0029700006,290,209,Dell Curry,1610612766,Charlotte Hornets,3,6,55,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,14,-141,44,1,0,10-31-1997,CHH,NYK,Q3
7,Shot Chart Detail,0029700006,308,209,Dell Curry,1610612766,Charlotte Hornets,3,5,13,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,14,-139,33,1,0,10-31-1997,CHH,NYK,Q3
8,Shot Chart Detail,0029700006,318,209,Dell Curry,1610612766,Charlotte Hornets,3,4,27,Made Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,196,1,1,10-31-1997,CHH,NYK,Q3
9,Shot Chart Detail,0029700006,376,209,Dell Curry,1610612766,Charlotte Hornets,4,11,28,Missed Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,20,8,203,1,0,10-31-1997,CHH,NYK,Q4
10,Shot Chart Detail,0029700006,490,209,Dell Curry,1610612766,Charlotte Hornets,4,2,22,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,25,-136,216,1,0,10-31-1997,CHH,NYK,Q4
11,Shot Chart Detail,0029700020,88,209,Dell Curry,1610612766,Charlotte Hornets,1,3,13,Missed Shot,Running Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-21,66,1,0,11-01-1997,MIN,CHH,Q1
12,Shot Chart Detail,0029700020,140,209,Dell Curry,1610612766,Charlotte Hornets,2,9,13,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,17,-154,74,1,0,11-01-1997,MIN,CHH,Q2
13,Shot Chart Detail,0029700020,148,209,Dell Curry,1610612766,Charlotte Hornets,2,8,51,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side Center(RC),16-24 ft.,20,160,128,1,0,11-01-1997,MIN,CHH,Q2
14,Shot Chart Detail,0029700020,168,209,Dell Curry,1610612766,Charlotte Hornets,2,6,44,Made Shot,Driving Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-01-1997,MIN,CHH,Q2
15,Shot Chart Detail,0029700020,194,209,Dell Curry,1610612766,Charlotte Hornets,2,4,39,Missed Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,19,-57,186,1,0,11-01-1997,MIN,CHH,Q2
16,Shot Chart Detail,0029700020,302,209,Dell Curry,1610612766,Charlotte Hornets,3,5,23,Made Shot,Running Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,19,181,83,1,1,11-01-1997,MIN,CHH,Q3
17,Shot Chart Detail,0029700020,318,209,Dell Curry,1610612766,Charlotte Hornets,3,3,29,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,201,1,0,11-01-1997,MIN,CHH,Q3
18,Shot Chart Detail,0029700020,333,209,Dell Curry,1610612766,Charlotte Hornets,3,1,23,Missed Shot,Driving Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,11-01-1997,MIN,CHH,Q3
19,Shot Chart Detail,0029700029,106,209,Dell Curry,1610612766,Charlotte Hornets,1,1,56,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-03-1997,MIA,CHH,Q1
20,Shot Chart Detail,0029700029,116,209,Dell Curry,1610612766,Charlotte Hornets,1,1,7,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side Center(LC),16-24 ft.,19,-98,169,1,1,11-03-1997,MIA,CHH,Q1
21,Shot Chart Detail,0029700029,119,209,Dell Curry,1610612766,Charlotte Hornets,1,0,36,Missed Shot,Jump Shot,3PT FG,Right Corner 3,Right Side(R),24+ ft.,22,229,-8,1,0,11-03-1997,MIA,CHH,Q1
22,Shot Chart Detail,0029700029,160,209,Dell Curry,1610612766,Charlotte Hornets,2,9,3,Missed Shot,Jump Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,2,29,5,1,0,11-03-1997,MIA,CHH,Q2
23,Shot Chart Detail,0029700029,163,209,Dell Curry,1610612766,Charlotte Hornets,2,8,34,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,15,-130,91,1,1,11-03-1997,MIA,CHH,Q2
24,Shot Chart Detail,0029700029,191,209,Dell Curry,1610612766,Charlotte Hornets,2,6,2,Made Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,24,-220,115,1,1,11-03-1997,MIA,CHH,Q2
25,Shot Chart Detail,0029700029,320,209,Dell Curry,1610612766,Charlotte Hornets,3,5,6,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side Center(RC),16-24 ft.,18,59,175,1,0,11-03-1997,MIA,CHH,Q3
26,Shot Chart Detail,0029700029,331,209,Dell Curry,1610612766,Charlotte Hornets,3,4,22,Made Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,22,-46,218,1,1,11-03-1997,MIA,CHH,Q3
27,Shot Chart Detail,0029700029,353,209,Dell Curry,1610612766,Charlotte Hornets,3,1,56,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-03-1997,MIA,CHH,Q3
28,Shot Chart Detail,0029700029,364,209,Dell Curry,1610612766,Charlotte Hornets,3,1,21,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,22,-229,8,1,0,11-03-1997,MIA,CHH,Q3
29,Shot Chart Detail,0029700029,366,209,Dell Curry,1610612766,Charlotte Hornets,3,1,14,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-233,5,1,0,11-03-1997,MIA,CHH,Q3
30,Shot Chart Detail,0029700046,161,209,Dell Curry,1610612766,Charlotte Hornets,2,6,15,Made Shot,Jump Shot,3PT FG,Right Corner 3,Right Side(R),24+ ft.,23,235,-29,1,1,11-05-1997,CHH,DAL,Q2
31,Shot Chart Detail,0029700046,173,209,Dell Curry,1610612766,Charlotte Hornets,2,5,16,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,19,192,-23,1,1,11-05-1997,CHH,DAL,Q2
32,Shot Chart Detail,0029700046,175,209,Dell Curry,1610612766,Charlotte Hornets,2,4,43,Made Shot,Jump Shot,3PT FG,Right Corner 3,Right Side(R),24+ ft.,23,229,-29,1,1,11-05-1997,CHH,DAL,Q2
33,Shot Chart Detail,0029700046,185,209,Dell Curry,1610612766,Charlotte Hornets,2,3,59,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),8-16 ft.,15,158,-23,1,1,11-05-1997,CHH,DAL,Q2
34,Shot Chart Detail,0029700046,199,209,Dell Curry,1610612766,Charlotte Hornets,2,2,45,Made Shot,Jump Shot,3PT FG,Right Corner 3,Right Side(R),24+ ft.,23,235,-16,1,1,11-05-1997,CHH,DAL,Q2
35,Shot Chart Detail,0029700046,210,209,Dell Curry,1610612766,Charlotte Hornets,2,0,36,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,19,158,106,1,0,11-05-1997,CHH,DAL,Q2
36,Shot Chart Detail,0029700046,290,209,Dell Curry,1610612766,Charlotte Hornets,3,2,45,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side Center(RC),16-24 ft.,17,66,160,1,0,11-05-1997,CHH,DAL,Q3
37,Shot Chart Detail,0029700046,332,209,Dell Curry,1610612766,Charlotte Hornets,4,11,32,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,25,-209,149,1,0,11-05-1997,CHH,DAL,Q4
38,Shot Chart Detail,0029700046,334,209,Dell Curry,1610612766,Charlotte Hornets,4,11,21,Made Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,26,-216,145,1,1,11-05-1997,CHH,DAL,Q4
39,Shot Chart Detail,0029700046,341,209,Dell Curry,1610612766,Charlotte Hornets,4,9,55,Made Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,19,-33,196,1,1,11-05-1997,CHH,DAL,Q4
40,Shot Chart Detail,0029700046,358,209,Dell Curry,1610612766,Charlotte Hornets,4,8,46,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-05-1997,CHH,DAL,Q4
41,Shot Chart Detail,0029700046,393,209,Dell Curry,1610612766,Charlotte Hornets,4,5,28,Missed Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,19,1,190,1,0,11-05-1997,CHH,DAL,Q4
42,Shot Chart Detail,0029700046,441,209,Dell Curry,1610612766,Charlotte Hornets,4,0,55,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,16,-154,63,1,0,11-05-1997,CHH,DAL,Q4
43,Shot Chart Detail,0029700056,80,209,Dell Curry,1610612766,Charlotte Hornets,1,3,15,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-07-1997,WAS,CHH,Q1
44,Shot Chart Detail,0029700056,95,209,Dell Curry,1610612766,Charlotte Hornets,1,2,7,Missed Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,20,8,203,1,0,11-07-1997,WAS,CHH,Q1
45,Shot Chart Detail,0029700056,105,209,Dell Curry,1610612766,Charlotte Hornets,1,0,45,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,17,-171,53,1,0,11-07-1997,WAS,CHH,Q1
46,Shot Chart Detail,0029700056,146,209,Dell Curry,1610612766,Charlotte Hornets,2,8,34,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,18,186,23,1,0,11-07-1997,WAS,CHH,Q2
47,Shot Chart Detail,0029700056,243,209,Dell Curry,1610612766,Charlotte Hornets,2,0,49,Made Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,24,-244,-25,1,1,11-07-1997,WAS,CHH,Q2
48,Shot Chart Detail,0029700056,351,209,Dell Curry,1610612766,Charlotte Hornets,3,3,15,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,19,-192,3,1,0,11-07-1997,WAS,CHH,Q3
49,Shot Chart Detail,0029700056,414,209,Dell Curry,1610612766,Charlotte Hornets,4,10,40,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,17,-175,-23,1,1,11-07-1997,WAS,CHH,Q4
50,Shot Chart Detail,0029700067,81,209,Dell Curry,1610612766,Charlotte Hornets,1,3,51,Made Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,48,61,1,1,11-08-1997,CHH,IND,Q1
51,Shot Chart Detail,0029700067,95,209,Dell Curry,1610612766,Charlotte Hornets,1,2,19,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,25,-216,143,1,0,11-08-1997,CHH,IND,Q1
52,Shot Chart Detail,0029700067,110,209,Dell Curry,1610612766,Charlotte Hornets,1,0,49,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,2,-27,5,1,1,11-08-1997,CHH,IND,Q1
53,Shot Chart Detail,0029700067,141,209,Dell Curry,1610612766,Charlotte Hornets,2,10,10,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,17,164,59,1,1,11-08-1997,CHH,IND,Q2
54,Shot Chart Detail,0029700067,145,209,Dell Curry,1610612766,Charlotte Hornets,2,9,38,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,19,190,44,1,0,11-08-1997,CHH,IND,Q2
55,Shot Chart Detail,0029700067,177,209,Dell Curry,1610612766,Charlotte Hornets,2,6,11,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,21,186,98,1,1,11-08-1997,CHH,IND,Q2
56,Shot Chart Detail,0029700067,279,209,Dell Curry,1610612766,Charlotte Hornets,3,4,58,Made Shot,Driving Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-08-1997,CHH,IND,Q3
57,Shot Chart Detail,0029700067,307,209,Dell Curry,1610612766,Charlotte Hornets,3,1,36,Made Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-235,-25,1,1,11-08-1997,CHH,IND,Q3
58,Shot Chart Detail,0029700067,311,209,Dell Curry,1610612766,Charlotte Hornets,3,1,4,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Center(C),24+ ft.,25,3,254,1,0,11-08-1997,CHH,IND,Q3
59,Shot Chart Detail,0029700067,339,209,Dell Curry,1610612766,Charlotte Hornets,4,9,39,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,109,1,0,11-08-1997,CHH,IND,Q4
60,Shot Chart Detail,0029700067,341,209,Dell Curry,1610612766,Charlotte Hornets,4,9,35,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,16,164,1,1,1,11-08-1997,CHH,IND,Q4
61,Shot Chart Detail,0029700107,121,209,Dell Curry,1610612766,Charlotte Hornets,2,9,22,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,24,-171,175,1,0,11-14-1997,CHI,CHH,Q2
62,Shot Chart Detail,0029700107,269,209,Dell Curry,1610612766,Charlotte Hornets,3,4,9,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,20,-190,85,1,1,11-14-1997,CHI,CHH,Q3
63,Shot Chart Detail,0029700107,293,209,Dell Curry,1610612766,Charlotte Hornets,3,1,20,Missed Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,21,-44,212,1,0,11-14-1997,CHI,CHH,Q3
64,Shot Chart Detail,0029700107,297,209,Dell Curry,1610612766,Charlotte Hornets,3,0,55,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,15,-154,-21,1,0,11-14-1997,CHI,CHH,Q3
65,Shot Chart Detail,0029700107,303,209,Dell Curry,1610612766,Charlotte Hornets,3,0,37,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-14-1997,CHI,CHH,Q3
66,Shot Chart Detail,0029700107,307,209,Dell Curry,1610612766,Charlotte Hornets,3,0,17,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,9,-96,10,1,0,11-14-1997,CHI,CHH,Q3
67,Shot Chart Detail,0029700107,314,209,Dell Curry,1610612766,Charlotte Hornets,4,11,45,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-14-1997,CHI,CHH,Q4
68,Shot Chart Detail,0029700107,320,209,Dell Curry,1610612766,Charlotte Hornets,4,11,8,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,16,134,96,1,0,11-14-1997,CHI,CHH,Q4
69,Shot Chart Detail,0029700107,347,209,Dell Curry,1610612766,Charlotte Hornets,4,8,57,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-14-1997,CHI,CHH,Q4
70,Shot Chart Detail,0029700107,350,209,Dell Curry,1610612766,Charlotte Hornets,4,8,31,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,19,194,25,1,1,11-14-1997,CHI,CHH,Q4
71,Shot Chart Detail,0029700107,359,209,Dell Curry,1610612766,Charlotte Hornets,4,7,37,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,156,194,1,0,11-14-1997,CHI,CHH,Q4
72,Shot Chart Detail,0029700115,117,209,Dell Curry,1610612766,Charlotte Hornets,1,0,0,Made Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,34,-212,276,1,1,11-15-1997,CHH,LAC,Q1
73,Shot Chart Detail,0029700115,123,209,Dell Curry,1610612766,Charlotte Hornets,2,11,24,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),8-16 ft.,13,117,76,1,1,11-15-1997,CHH,LAC,Q2
74,Shot Chart Detail,0029700115,158,209,Dell Curry,1610612766,Charlotte Hornets,2,8,49,Made Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-233,-18,1,1,11-15-1997,CHH,LAC,Q2
75,Shot Chart Detail,0029700115,163,209,Dell Curry,1610612766,Charlotte Hornets,2,8,2,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-231,12,1,0,11-15-1997,CHH,LAC,Q2
76,Shot Chart Detail,0029700115,168,209,Dell Curry,1610612766,Charlotte Hornets,2,7,50,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,14,-149,12,1,1,11-15-1997,CHH,LAC,Q2
77,Shot Chart Detail,0029700115,172,209,Dell Curry,1610612766,Charlotte Hornets,2,7,9,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,11,-117,-23,1,1,11-15-1997,CHH,LAC,Q2
78,Shot Chart Detail,0029700115,175,209,Dell Curry,1610612766,Charlotte Hornets,2,6,54,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,25,-218,130,1,0,11-15-1997,CHH,LAC,Q2
79,Shot Chart Detail,0029700115,186,209,Dell Curry,1610612766,Charlotte Hornets,2,5,37,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Center(C),24+ ft.,24,63,233,1,0,11-15-1997,CHH,LAC,Q2
80,Shot Chart Detail,0029700115,189,209,Dell Curry,1610612766,Charlotte Hornets,2,5,21,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,11-15-1997,CHH,LAC,Q2
81,Shot Chart Detail,0029700115,206,209,Dell Curry,1610612766,Charlotte Hornets,2,3,34,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side Center(RC),16-24 ft.,18,93,164,1,0,11-15-1997,CHH,LAC,Q2
82,Shot Chart Detail,0029700115,213,209,Dell Curry,1610612766,Charlotte Hornets,2,2,52,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,16,160,-27,1,1,11-15-1997,CHH,LAC,Q2
83,Shot Chart Detail,0029700115,384,209,Dell Curry,1610612766,Charlotte Hornets,4,11,44,Missed Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),8-16 ft.,12,-38,121,1,0,11-15-1997,CHH,LAC,Q4
84,Shot Chart Detail,0029700115,430,209,Dell Curry,1610612766,Charlotte Hornets,4,7,45,Missed Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,11-15-1997,CHH,LAC,Q4
85,Shot Chart Detail,0029700115,433,209,Dell Curry,1610612766,Charlotte Hornets,4,7,13,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,13,-102,85,1,1,11-15-1997,CHH,LAC,Q4
